List_of_rewards
0.02997683677651923
0.040318487399765957
0.024234232931902966
0.013651256620572871
0.033263637264433044
0.03667314191787341
0.03289078069592399
0.01568621497150602
0.03527354173147046
0.03035606665265078
0.014313185008717255
0.01144470874107606
0.019763850316621756
0.028411599599426296
0.02876279078164856
0.027959200041179244
0.03709371063735922
0.034345533363747904
0.027243236982243957
0.023870486095924903
0.028846074556835966
0.03007313171878434
0.010662603584776775
0.011555763629244709
0.013801031567422184
0.02657969063703214
0.025005937046898907
0.02556632200362685
0.03343208760945515
0.01687515872695755
0.023577904091396817
0.02737576840508571
0.02776131898168188
0.029850955381444777
0.028759190606976404
0.028603928938270684
0.03225056696762607
0.0358499539889543
0.023739286884804756
0.02017457281330337
0.02874164837322013
0.031279114122241936
0.018083848255933788
0.01974844774221962
0.03126498714664372
0.01349470908027861
0.030750679084601273
0.02872395218268764
0.0288160501984977
0.02383176707877155
0.025543323023828002
0.023052531094684525
0.03655685402381437
0.030533439232904414
0.031197396069224226
0.01614709755027377
0.014374368937217774
0.026448786576027672
0.03413212773440577
0.016294656296011567
0.02615025466079146
0.015414225837311335
0.03904888695733444
0.014052049964931257
0.027835431172618996
0.031230040387510982
0.03330859604711023
0.042078928405196336
0.032759137277594164
0.023427433864554814
0.013506010995126161
0.028730470637281513
0.02772092075685073
0.01147385868628703
0.03249241761432842
0.028071442442307415
0.036249937933947374
0.010848329334733009
0.011914543791050392
0.013832823400125704
0.028617588372788383
0.020622080215202843
0.0317712241136654
0.021433716404688496
0.018239124233306203
0.029362010558450002
0.025418699839073078
0.01245943538030403
0.015342876194750943
0.026512701172009656
0.030143545193709542
0.011201049173456212
0.01128744988667485
0.028539711942144663
0.031389504816644376
0.02714054075388006
0.018708295749481962
0.02895316452765684
0.01075510694726134
0.03131738340822565
0.0322686545329276
0.012434934738802639
0.03709100110718788
0.037445376553369325
0.02645235131373802
0.02967903264247024
0.028626772259245925
0.02322852623528604
0.030109175809549527
0.029736526259881657
0.029791911252733172
0.031046750265964818
0.033778871118206766
0.01220122999241724
0.0252474619567451
0.011184766694501747
0.030605882081403912
0.03422789466493015
0.03408846192146875
0.020448788180392086
0.030110797013520596
0.030033876920533942
0.027671106382655353
0.029077850990507415
0.029555595531292056
0.020619890955074993
0.01302036837666165
0.027951080716068333
0.02759258909768647
0.010581126982835976
0.02854399462731444
0.028778998291009827
0.03313935558765024
0.02516534369235046
0.018103804139911972
0.012799688212491667
0.013116165642232946
0.013341023080068126
0.013285653014065701
0.03292073185712496
0.014591383015611914
0.009973663495789431
0.014011802865414591
0.02751022417574589
0.014582743406521104
0.02764673706217735
0.026826982643626707
0.02524695974518565
0.011050394260087248
0.033408736658323335
0.030562933572385376
0.0317899490926461
0.029337664420729936
0.028410974749473183
0.03222246889046865
0.014328210731548552
0.02812192123881374
0.03330437446811629
0.017382333215877566
0.03208655692667506
