time;P;G(i);H_sun;T2m;WS10m;Int
2018-01-01 00:10:00;0.0;0.0;0.0;4.14;2.28;0.0
2018-01-01 01:10:00;0.0;0.0;0.0;3.2;2.14;0.0
2018-01-01 02:10:00;0.0;0.0;0.0;2.34;1.93;0.0
2018-01-01 03:10:00;0.0;0.0;0.0;1.1;1.66;0.0
2018-01-01 04:10:00;0.0;0.0;0.0;0.02;1.66;0.0
2018-01-01 05:10:00;0.0;0.0;0.0;-0.6;1.66;0.0
2018-01-01 06:10:00;0.0;0.0;0.0;-1.0;1.59;0.0
2018-01-01 07:10:00;0.0;0.0;0.0;-0.08;1.17;0.0
2018-01-01 08:10:00;174.83;212.44;4.34;-0.46;1.31;0.0
2018-01-01 09:10:00;500.88999999999993;578.53;12.97;1.01;1.24;0.0
2018-01-01 10:10:00;554.52;649.43;19.93;4.89;1.86;0.0
2018-01-01 11:10:00;625.98;740.72;24.63;6.87;2.55;0.0
2018-01-01 12:10:00;546.72;643.94;26.55;8.53;3.31;0.0
2018-01-01 13:10:00;711.27;849.03;25.43;9.63;3.86;0.0
2018-01-01 14:10:00;522.42;615.19;21.43;10.22;4.14;0.0
2018-01-01 15:10:00;333.3399999999999;395.23;15.02;10.33;4.14;0.0
2018-01-01 16:10:00;91.5199999999999;124.53;6.77;9.78;3.79;0.0
2018-01-01 17:10:00;0.0;0.0;0.0;8.91;3.52;0.0
2018-01-01 18:10:00;0.0;0.0;0.0;8.38;3.59;0.0
2018-01-01 19:10:00;0.0;0.0;0.0;8.14;3.66;0.0
2018-01-01 20:10:00;0.0;0.0;0.0;7.49;3.31;0.0
2018-01-01 21:10:00;0.0;0.0;0.0;7.11;3.31;0.0
2018-01-01 22:10:00;0.0;0.0;0.0;6.99;3.1;0.0
2018-01-01 23:10:00;0.0;0.0;0.0;6.66;3.03;0.0
2018-01-02 00:10:00;0.0;0.0;0.0;6.5;2.97;0.0
2018-01-02 01:10:00;0.0;0.0;0.0;6.12;2.83;0.0
2018-01-02 02:10:00;0.0;0.0;0.0;5.77;2.41;0.0
2018-01-02 03:10:00;0.0;0.0;0.0;5.44;2.0;0.0
2018-01-02 04:10:00;0.0;0.0;0.0;5.07;1.79;0.0
2018-01-02 05:10:00;0.0;0.0;0.0;4.84;1.79;0.0
2018-01-02 06:10:00;0.0;0.0;0.0;4.71;1.72;0.0
2018-01-02 07:10:00;0.0;0.0;0.0;4.55;1.86;0.0
2018-01-02 08:10:00;13.469999999999999;27.75;4.33;4.22;1.79;0.0
2018-01-02 09:10:00;211.77;252.94;12.99;5.25;1.66;0.0
2018-01-02 10:10:00;632.6;752.69;19.96;7.5;2.21;0.0
2018-01-02 11:10:00;670.26;806.45;24.69;9.32;2.55;0.0
2018-01-02 12:10:00;694.79;839.93;26.63;10.5;2.97;0.0
2018-01-02 13:10:00;661.79;798.3;25.53;11.52;3.24;0.0
2018-01-02 14:10:00;540.91;648.38;21.55;12.34;3.17;0.0
2018-01-02 15:10:00;180.1299999999999;224.58;15.14;12.55;3.03;0.0
2018-01-02 16:10:00;222.8899999999999;282.5;6.9;12.17;2.55;0.0
2018-01-02 17:10:00;0.0;0.0;0.0;11.13;2.34;0.0
2018-01-02 18:10:00;0.0;0.0;0.0;10.43;2.34;0.0
2018-01-02 19:10:00;0.0;0.0;0.0;9.91;2.41;0.0
2018-01-02 20:10:00;0.0;0.0;0.0;9.48;2.41;0.0
2018-01-02 21:10:00;0.0;0.0;0.0;9.3;2.41;0.0
2018-01-02 22:10:00;0.0;0.0;0.0;8.98;2.34;0.0
2018-01-02 23:10:00;0.0;0.0;0.0;8.81;2.34;0.0
2018-01-03 00:10:00;0.0;0.0;0.0;8.65;2.34;0.0
2018-01-03 01:10:00;0.0;0.0;0.0;8.42;2.34;0.0
2018-01-03 02:10:00;0.0;0.0;0.0;8.29;2.28;0.0
2018-01-03 03:10:00;0.0;0.0;0.0;8.02;2.21;0.0
2018-01-03 04:10:00;0.0;0.0;0.0;7.78;2.07;0.0
2018-01-03 05:10:00;0.0;0.0;0.0;7.68;1.93;0.0
2018-01-03 06:10:00;0.0;0.0;0.0;7.89;1.79;0.0
2018-01-03 07:10:00;0.0;0.0;0.0;7.31;1.31;0.0
2018-01-03 08:10:00;101.52;135.05;4.33;7.43;1.38;0.0
2018-01-03 09:10:00;33.79;54.39;13.0;8.29;1.38;0.0
2018-01-03 10:10:00;170.87;212.27;20.0;9.88;1.86;0.0
2018-01-03 11:10:00;396.78999999999996;474.76;24.75;11.41;2.28;0.0
2018-01-03 12:10:00;526.12;636.06;26.72;12.73;2.48;0.0
2018-01-03 13:10:00;644.35;790.8;25.64;14.18;2.76;0.0
2018-01-03 14:10:00;558.43;681.93;21.67;15.07;2.76;0.0
2018-01-03 15:10:00;409.96;500.32;15.28;15.51;2.62;0.0
2018-01-03 16:10:00;184.67;239.76;7.04;14.88;1.93;0.0
2018-01-03 17:10:00;0.0;0.0;0.0;13.17;2.07;0.0
2018-01-03 18:10:00;0.0;0.0;0.0;11.92;2.14;0.0
2018-01-03 19:10:00;0.0;0.0;0.0;10.66;2.21;0.0
2018-01-03 20:10:00;0.0;0.0;0.0;10.27;2.07;0.0
2018-01-03 21:10:00;0.0;0.0;0.0;9.91;2.0;0.0
2018-01-03 22:10:00;0.0;0.0;0.0;9.81;2.07;0.0
2018-01-03 23:10:00;0.0;0.0;0.0;9.7;2.07;0.0
2018-01-04 00:10:00;0.0;0.0;0.0;9.4;2.07;0.0
2018-01-04 01:10:00;0.0;0.0;0.0;9.21;2.07;0.0
2018-01-04 02:10:00;0.0;0.0;0.0;8.84;2.0;0.0
2018-01-04 03:10:00;0.0;0.0;0.0;8.58;1.86;0.0
2018-01-04 04:10:00;0.0;0.0;0.0;8.22;1.72;0.0
2018-01-04 05:10:00;0.0;0.0;0.0;7.79;1.59;0.0
2018-01-04 06:10:00;0.0;0.0;0.0;7.44;1.52;0.0
2018-01-04 07:10:00;0.0;0.0;0.0;7.24;1.31;0.0
2018-01-04 08:10:00;18.0;34.21;4.34;6.58;1.24;0.0
2018-01-04 09:10:00;69.22;96.09;13.03;7.74;1.1;0.0
2018-01-04 10:10:00;86.18;116.85;20.05;9.99;1.66;0.0
2018-01-04 11:10:00;462.22;553.53;24.82;11.27;2.28;0.0
2018-01-04 12:10:00;611.37;744.24;26.82;12.46;2.48;0.0
2018-01-04 13:10:00;489.4;590.02;25.76;13.47;2.97;0.0
2018-01-04 14:10:00;449.99;542.05;21.8;13.88;3.03;0.0
2018-01-04 15:10:00;420.78;507.93;15.42;14.0;3.24;0.0
2018-01-04 16:10:00;199.96;255.55;7.18;13.41;2.9;0.0
2018-01-04 17:10:00;0.0;0.0;0.0;11.94;3.03;0.0
2018-01-04 18:10:00;0.0;0.0;0.0;10.36;3.31;0.0
2018-01-04 19:10:00;0.0;0.0;0.0;9.68;3.17;0.0
2018-01-04 20:10:00;0.0;0.0;0.0;8.74;2.97;0.0
2018-01-04 21:10:00;0.0;0.0;0.0;8.03;2.83;0.0
2018-01-04 22:10:00;0.0;0.0;0.0;7.52;2.69;0.0
2018-01-04 23:10:00;0.0;0.0;0.0;7.15;2.48;0.0
2018-01-05 00:10:00;0.0;0.0;0.0;6.92;2.41;0.0
2018-01-05 01:10:00;0.0;0.0;0.0;6.74;2.48;0.0
2018-01-05 02:10:00;0.0;0.0;0.0;6.65;2.48;0.0
2018-01-05 03:10:00;0.0;0.0;0.0;6.82;2.48;0.0
2018-01-05 04:10:00;0.0;0.0;0.0;6.88;2.83;0.0
2018-01-05 05:10:00;0.0;0.0;0.0;6.93;2.9;0.0
2018-01-05 06:10:00;0.0;0.0;0.0;6.75;3.1;0.0
2018-01-05 07:10:00;0.0;0.0;0.0;7.45;3.59;0.0
2018-01-05 08:10:00;34.69;55.69;4.35;7.23;3.79;0.0
2018-01-05 09:10:00;148.59;183.76;13.06;7.24;4.21;0.0
2018-01-05 10:10:00;256.0199999999999;302.16;20.11;7.63;4.97;0.0
2018-01-05 11:10:00;38.42;59.92;24.91;8.31;5.59;0.0
2018-01-05 12:10:00;42.92;65.45;26.92;8.72;5.72;0.0
2018-01-05 13:10:00;83.19;112.47;25.89;8.71;5.38;0.0
2018-01-05 14:10:00;45.23;68.22;21.94;8.63;4.97;0.0
2018-01-05 15:10:00;84.22;113.29;15.56;8.45;4.41;0.0
2018-01-05 16:10:00;233.29;287.97;7.33;8.03;3.38;0.0
2018-01-05 17:10:00;0.0;0.0;0.0;7.45;3.31;0.0
2018-01-05 18:10:00;0.0;0.0;0.0;7.26;3.24;0.0
2018-01-05 19:10:00;0.0;0.0;0.0;7.65;3.24;0.0
2018-01-05 20:10:00;0.0;0.0;0.0;7.56;3.03;0.0
2018-01-05 21:10:00;0.0;0.0;0.0;7.54;2.76;0.0
2018-01-05 22:10:00;0.0;0.0;0.0;7.44;2.34;0.0
2018-01-05 23:10:00;0.0;0.0;0.0;7.1;2.0;0.0
2018-01-06 00:10:00;0.0;0.0;0.0;7.01;1.66;0.0
2018-01-06 01:10:00;0.0;0.0;0.0;6.75;1.72;0.0
2018-01-06 02:10:00;0.0;0.0;0.0;6.08;2.14;0.0
2018-01-06 03:10:00;0.0;0.0;0.0;5.09;1.72;0.0
2018-01-06 04:10:00;0.0;0.0;0.0;4.38;1.24;0.0
2018-01-06 05:10:00;0.0;0.0;0.0;4.11;1.24;0.0
2018-01-06 06:10:00;0.0;0.0;0.0;3.94;1.31;0.0
2018-01-06 07:10:00;0.0;0.0;0.0;4.01;1.79;0.0
2018-01-06 08:10:00;11.3499999999999;24.78;4.37;3.86;1.86;0.0
2018-01-06 09:10:00;65.91;90.72;13.1;3.75;1.93;0.0
2018-01-06 10:10:00;65.33;90.34;20.17;3.84;2.28;0.0
2018-01-06 11:10:00;106.86;136.97;24.99;3.61;2.28;0.0
2018-01-06 12:10:00;132.74;165.49;27.03;3.68;2.83;0.0
2018-01-06 13:10:00;114.39;145.17;26.02;3.62;3.1;0.0
2018-01-06 14:10:00;65.4599999999999;90.34;22.09;3.68;3.31;0.0
2018-01-06 15:10:00;50.25;72.83;15.71;3.63;3.17;0.0
2018-01-06 16:10:00;18.39;34.11;7.48;3.41;3.38;0.0
2018-01-06 17:10:00;0.0;0.0;0.0;2.98;3.38;0.0
2018-01-06 18:10:00;0.0;0.0;0.0;2.5;3.38;0.0
2018-01-06 19:10:00;0.0;0.0;0.0;2.27;3.1;0.0
2018-01-06 20:10:00;0.0;0.0;0.0;2.35;2.83;0.0
2018-01-06 21:10:00;0.0;0.0;0.0;2.14;2.55;0.0
2018-01-06 22:10:00;0.0;0.0;0.0;1.96;2.41;0.0
2018-01-06 23:10:00;0.0;0.0;0.0;1.84;2.07;0.0
2018-01-07 00:10:00;0.0;0.0;0.0;1.8;1.86;0.0
2018-01-07 01:10:00;0.0;0.0;0.0;1.31;1.45;0.0
2018-01-07 02:10:00;0.0;0.0;0.0;1.05;1.31;0.0
2018-01-07 03:10:00;0.0;0.0;0.0;1.02;1.38;0.0
2018-01-07 04:10:00;0.0;0.0;0.0;1.03;1.24;0.0
2018-01-07 05:10:00;0.0;0.0;0.0;1.08;1.24;0.0
2018-01-07 06:10:00;0.0;0.0;0.0;1.21;1.17;0.0
2018-01-07 07:10:00;0.0;0.0;0.0;2.08;0.34;0.0
2018-01-07 08:10:00;0.0;4.61;4.39;2.23;0.34;0.0
2018-01-07 09:10:00;58.55;82.18;13.14;2.34;0.14;0.0
2018-01-07 10:10:00;41.7;62.69;20.24;2.49;0.41;0.0
2018-01-07 11:10:00;82.39;109.7;25.09;3.03;0.48;0.0
2018-01-07 12:10:00;132.36;165.47;27.15;3.32;1.17;0.0
2018-01-07 13:10:00;90.71;118.92;26.16;3.23;1.59;0.0
2018-01-07 14:10:00;202.56;241.37;22.24;3.11;1.72;0.0
2018-01-07 15:10:00;68.68;93.83;15.87;3.08;1.79;0.0
2018-01-07 16:10:00;111.44;143.48;7.64;2.92;2.14;0.0
2018-01-07 17:10:00;0.0;0.0;0.0;2.01;1.72;0.0
2018-01-07 18:10:00;0.0;0.0;0.0;1.91;1.66;0.0
2018-01-07 19:10:00;0.0;0.0;0.0;1.78;1.86;0.0
2018-01-07 20:10:00;0.0;0.0;0.0;1.28;2.07;0.0
2018-01-07 21:10:00;0.0;0.0;0.0;0.79;2.0;0.0
2018-01-07 22:10:00;0.0;0.0;0.0;0.15;1.86;0.0
2018-01-07 23:10:00;0.0;0.0;0.0;-0.33;1.93;0.0
2018-01-08 00:10:00;0.0;0.0;0.0;-0.99;2.07;0.0
2018-01-08 01:10:00;0.0;0.0;0.0;-1.49;2.14;0.0
2018-01-08 02:10:00;0.0;0.0;0.0;-1.92;2.14;0.0
2018-01-08 03:10:00;0.0;0.0;0.0;-2.32;2.07;0.0
2018-01-08 04:10:00;0.0;0.0;0.0;-2.03;2.07;0.0
2018-01-08 05:10:00;0.0;0.0;0.0;-2.68;2.14;0.0
2018-01-08 06:10:00;0.0;0.0;0.0;-2.32;2.14;0.0
2018-01-08 07:10:00;0.0;0.0;0.0;-1.98;2.14;0.0
2018-01-08 08:10:00;199.7;238.97;4.42;-1.79;1.93;0.0
2018-01-08 09:10:00;489.05;559.46;13.2;-0.3;1.52;0.0
2018-01-08 10:10:00;664.89;779.52;20.31;2.19;1.66;0.0
2018-01-08 11:10:00;777.06;937.04;25.19;4.01;1.59;0.0
2018-01-08 12:10:00;796.84;978.21;27.28;5.44;1.31;0.0
2018-01-08 13:10:00;734.72;901.93;26.3;6.4;1.03;0.0
2018-01-08 14:10:00;281.39;336.22;22.39;6.96;0.62;0.0
2018-01-08 15:10:00;337.3;403.22;16.03;7.12;0.34;0.0
2018-01-08 16:10:00;269.6;332.86;7.8;6.89;0.69;0.0
2018-01-08 17:10:00;0.0;0.0;0.0;6.06;1.03;0.0
2018-01-08 18:10:00;0.0;0.0;0.0;4.52;1.24;0.0
2018-01-08 19:10:00;0.0;0.0;0.0;3.47;1.66;0.0
2018-01-08 20:10:00;0.0;0.0;0.0;2.21;1.72;0.0
2018-01-08 21:10:00;0.0;0.0;0.0;1.15;1.72;0.0
2018-01-08 22:10:00;0.0;0.0;0.0;0.41;1.66;0.0
2018-01-08 23:10:00;0.0;0.0;0.0;-0.09;1.59;0.0
2018-01-09 00:10:00;0.0;0.0;0.0;-0.61;1.66;0.0
2018-01-09 01:10:00;0.0;0.0;0.0;-0.9;1.45;0.0
2018-01-09 02:10:00;0.0;0.0;0.0;-0.48;1.1;0.0
2018-01-09 03:10:00;0.0;0.0;0.0;-1.13;1.31;0.0
2018-01-09 04:10:00;0.0;0.0;0.0;-1.11;1.24;0.0
2018-01-09 05:10:00;0.0;0.0;0.0;-1.15;1.24;0.0
2018-01-09 06:10:00;0.0;0.0;0.0;-1.29;1.31;0.0
2018-01-09 07:10:00;0.0;0.0;0.0;-1.92;1.17;0.0
2018-01-09 08:10:00;37.0;56.71;4.46;-1.46;1.31;0.0
2018-01-09 09:10:00;35.23;54.39;13.25;-0.08;1.17;0.0
2018-01-09 10:10:00;132.77;164.21;20.4;1.97;1.66;0.0
2018-01-09 11:10:00;150.26999999999998;184.4;25.3;3.2;2.28;0.0
2018-01-09 12:10:00;163.96;199.76;27.41;3.91;3.03;0.0
2018-01-09 13:10:00;273.61;319.28;26.46;4.11;3.38;0.0
2018-01-09 14:10:00;28.59;47.01;22.56;3.61;2.9;0.0
2018-01-09 15:10:00;155.63;189.31;16.2;3.19;2.76;0.0
2018-01-09 16:10:00;123.97;157.32;7.97;2.88;2.55;0.0
2018-01-09 17:10:00;0.0;0.0;0.0;2.49;2.34;0.0
2018-01-09 18:10:00;0.0;0.0;0.0;2.34;2.14;0.0
2018-01-09 19:10:00;0.0;0.0;0.0;2.13;1.38;0.0
2018-01-09 20:10:00;0.0;0.0;0.0;2.31;1.03;0.0
2018-01-09 21:10:00;0.0;0.0;0.0;2.51;0.83;0.0
2018-01-09 22:10:00;0.0;0.0;0.0;2.65;0.62;0.0
2018-01-09 23:10:00;0.0;0.0;0.0;2.93;0.55;0.0
2018-01-10 00:10:00;0.0;0.0;0.0;3.06;0.48;0.0
2018-01-10 01:10:00;0.0;0.0;0.0;3.02;0.69;0.0
2018-01-10 02:10:00;0.0;0.0;0.0;2.91;0.83;0.0
2018-01-10 03:10:00;0.0;0.0;0.0;3.0;0.69;0.0
2018-01-10 04:10:00;0.0;0.0;0.0;2.96;0.41;0.0
2018-01-10 05:10:00;0.0;0.0;0.0;2.88;0.55;0.0
2018-01-10 06:10:00;0.0;0.0;0.0;2.55;1.31;0.0
2018-01-10 07:10:00;0.0;0.0;0.0;2.21;1.38;0.0
2018-01-10 08:10:00;30.939999999999998;50.05;4.51;1.91;1.59;0.0
2018-01-10 09:10:00;58.48;82.07;13.32;2.9;1.93;0.0
2018-01-10 10:10:00;68.41;94.03;20.48;4.53;3.17;0.0
2018-01-10 11:10:00;60.01;84.81;25.42;5.88;3.79;0.0
2018-01-10 12:10:00;213.0;255.2;27.56;6.4;4.28;0.0
2018-01-10 13:10:00;43.36;65.45;26.62;6.59;4.97;0.0
2018-01-10 14:10:00;71.1;97.72;22.73;6.55;5.31;0.0
2018-01-10 15:10:00;140.94;175.05;16.37;6.15;4.21;0.0
2018-01-10 16:10:00;1.58;9.22;8.14;6.18;3.38;0.0
2018-01-10 17:10:00;0.0;0.0;0.0;6.04;2.9;0.0
2018-01-10 18:10:00;0.0;0.0;0.0;5.85;2.83;0.0
2018-01-10 19:10:00;0.0;0.0;0.0;5.97;3.38;0.0
2018-01-10 20:10:00;0.0;0.0;0.0;4.88;3.31;0.0
2018-01-10 21:10:00;0.0;0.0;0.0;3.9;2.97;0.0
2018-01-10 22:10:00;0.0;0.0;0.0;2.94;2.76;0.0
2018-01-10 23:10:00;0.0;0.0;0.0;2.25;2.55;0.0
2018-01-11 00:10:00;0.0;0.0;0.0;1.63;2.41;0.0
2018-01-11 01:10:00;0.0;0.0;0.0;0.95;2.34;0.0
2018-01-11 02:10:00;0.0;0.0;0.0;0.67;2.41;0.0
2018-01-11 03:10:00;0.0;0.0;0.0;0.51;2.48;0.0
2018-01-11 04:10:00;0.0;0.0;0.0;0.47;2.62;0.0
2018-01-11 05:10:00;0.0;0.0;0.0;0.74;2.55;0.0
2018-01-11 06:10:00;0.0;0.0;0.0;0.72;2.48;0.0
2018-01-11 07:10:00;0.0;0.0;0.0;1.23;2.55;0.0
2018-01-11 08:10:00;173.98;212.82;4.56;1.11;2.41;0.0
2018-01-11 09:10:00;413.85;475.57;13.39;2.3;2.14;0.0
2018-01-11 10:10:00;651.13;761.33;20.58;4.36;2.62;0.0
2018-01-11 11:10:00;754.84;886.28;25.54;5.68;4.0;0.0
2018-01-11 12:10:00;779.43;917.08;27.7;6.47;4.55;0.0
2018-01-11 13:10:00;772.95;909.76;26.78;6.83;4.55;0.0
2018-01-11 14:10:00;651.66;760.98;22.9;6.96;4.21;0.0
2018-01-11 15:10:00;522.18;606.82;16.54;6.89;4.21;0.0
2018-01-11 16:10:00;289.28;349.85;8.31;6.39;3.38;0.0
2018-01-11 17:10:00;0.0;0.0;0.0;5.27;2.83;0.0
2018-01-11 18:10:00;0.0;0.0;0.0;4.1;2.55;0.0
2018-01-11 19:10:00;0.0;0.0;0.0;4.08;2.76;0.0
2018-01-11 20:10:00;0.0;0.0;0.0;3.58;2.69;0.0
2018-01-11 21:10:00;0.0;0.0;0.0;2.91;2.28;0.0
2018-01-11 22:10:00;0.0;0.0;0.0;2.15;2.0;0.0
2018-01-11 23:10:00;0.0;0.0;0.0;1.5;1.93;0.0
2018-01-12 00:10:00;0.0;0.0;0.0;1.13;1.86;0.0
2018-01-12 01:10:00;0.0;0.0;0.0;0.69;1.72;0.0
2018-01-12 02:10:00;0.0;0.0;0.0;0.35;1.45;0.0
2018-01-12 03:10:00;0.0;0.0;0.0;-0.53;1.52;0.0
2018-01-12 04:10:00;0.0;0.0;0.0;-0.96;1.45;0.0
2018-01-12 05:10:00;0.0;0.0;0.0;-1.5;1.38;0.0
2018-01-12 06:10:00;0.0;0.0;0.0;-2.0;1.24;0.0
2018-01-12 07:10:00;0.0;0.0;0.0;-1.82;0.97;0.0
2018-01-12 08:10:00;183.84;222.05;4.61;-2.01;0.97;0.0
2018-01-12 09:10:00;467.82;539.07;13.47;-0.21;0.83;0.0
2018-01-12 10:10:00;618.14;734.38;20.68;2.7;0.69;0.0
2018-01-12 11:10:00;740.5;915.69;25.67;5.04;0.48;0.0
2018-01-12 12:10:00;758.86;957.5;27.86;6.65;0.28;0.0
2018-01-12 13:10:00;687.82;848.39;26.95;7.79;0.83;0.0
2018-01-12 14:10:00;634.86;770.45;23.08;8.32;1.31;0.0
2018-01-12 15:10:00;192.13;235.19;16.73;8.47;1.66;0.0
2018-01-12 16:10:00;22.15;39.64;8.49;8.0;1.52;0.0
2018-01-12 17:10:00;0.0;0.0;0.0;6.97;1.24;0.0
2018-01-12 18:10:00;0.0;0.0;0.0;5.55;0.9;0.0
2018-01-12 19:10:00;0.0;0.0;0.0;4.82;0.69;0.0
2018-01-12 20:10:00;0.0;0.0;0.0;4.71;0.34;0.0
2018-01-12 21:10:00;0.0;0.0;0.0;4.27;0.14;0.0
2018-01-12 22:10:00;0.0;0.0;0.0;4.02;0.0;0.0
2018-01-12 23:10:00;0.0;0.0;0.0;3.71;0.28;0.0
2018-01-13 00:10:00;0.0;0.0;0.0;3.33;0.41;0.0
2018-01-13 01:10:00;0.0;0.0;0.0;2.78;0.76;0.0
2018-01-13 02:10:00;0.0;0.0;0.0;0.86;1.17;0.0
2018-01-13 03:10:00;0.0;0.0;0.0;-0.28;1.31;0.0
2018-01-13 04:10:00;0.0;0.0;0.0;-1.06;1.31;0.0
2018-01-13 05:10:00;0.0;0.0;0.0;-1.27;1.24;0.0
2018-01-13 06:10:00;0.0;0.0;0.0;-1.01;1.17;0.0
2018-01-13 07:10:00;0.0;0.0;0.0;0.31;0.97;0.0
2018-01-13 08:10:00;82.91;110.58;4.67;0.58;0.9;0.0
2018-01-13 09:10:00;451.72;527.46;13.55;2.01;0.48;0.0
2018-01-13 10:10:00;490.91;578.52;20.8;3.29;0.34;0.0
2018-01-13 11:10:00;178.5;217.37;25.81;4.53;0.97;0.0
2018-01-13 12:10:00;85.9;114.31;28.02;5.0;1.72;0.0
2018-01-13 13:10:00;236.95;280.9;27.13;4.61;2.28;0.0
2018-01-13 14:10:00;16.94;32.27;23.27;3.73;1.93;0.0
2018-01-13 15:10:00;30.05;48.86;16.91;3.71;1.86;0.0
2018-01-13 16:10:00;3.62;12.91;8.67;3.78;1.52;0.0
2018-01-13 17:10:00;0.0;0.0;0.0;3.73;1.24;0.0
2018-01-13 18:10:00;0.0;0.0;0.0;3.63;1.1;0.0
2018-01-13 19:10:00;0.0;0.0;0.0;3.06;1.66;0.0
2018-01-13 20:10:00;0.0;0.0;0.0;2.61;2.07;0.0
2018-01-13 21:10:00;0.0;0.0;0.0;2.42;2.14;0.0
2018-01-13 22:10:00;0.0;0.0;0.0;1.94;2.0;0.0
2018-01-13 23:10:00;0.0;0.0;0.0;1.52;2.07;0.0
2018-01-14 00:10:00;0.0;0.0;0.0;1.45;2.07;0.0
2018-01-14 01:10:00;0.0;0.0;0.0;1.05;1.86;0.0
2018-01-14 02:10:00;0.0;0.0;0.0;1.21;1.59;0.0
2018-01-14 03:10:00;0.0;0.0;0.0;1.22;1.38;0.0
2018-01-14 04:10:00;0.0;0.0;0.0;0.99;1.45;0.0
2018-01-14 05:10:00;0.0;0.0;0.0;0.95;1.38;0.0
2018-01-14 06:10:00;0.0;0.0;0.0;0.91;1.24;0.0
2018-01-14 07:10:00;0.0;0.0;0.0;0.05;0.69;0.0
2018-01-14 08:10:00;35.82;55.6;4.74;-0.3;0.48;0.0
2018-01-14 09:10:00;430.88;501.44;13.64;1.35;0.41;0.0
2018-01-14 10:10:00;613.68;731.57;20.91;2.82;0.48;0.0
2018-01-14 11:10:00;632.87;768.19;25.95;4.46;0.28;0.0
2018-01-14 12:10:00;434.38;514.82;28.19;5.72;0.69;0.0
2018-01-14 13:10:00;35.66;56.23;27.32;6.07;0.83;0.0
2018-01-14 14:10:00;483.54;574.01;23.46;6.19;0.9;0.0
2018-01-14 15:10:00;498.09;590.94;17.11;6.46;1.31;0.0
2018-01-14 16:10:00;292.56;356.01;8.86;6.3;1.52;0.0
2018-01-14 17:10:00;0.0;0.0;0.0;5.64;0.97;0.0
2018-01-14 18:10:00;0.0;0.0;0.0;4.21;0.9;0.0
2018-01-14 19:10:00;0.0;0.0;0.0;3.26;1.59;0.0
2018-01-14 20:10:00;0.0;0.0;0.0;2.17;1.72;0.0
2018-01-14 21:10:00;0.0;0.0;0.0;1.23;1.86;0.0
2018-01-14 22:10:00;0.0;0.0;0.0;0.36;1.79;0.0
2018-01-14 23:10:00;0.0;0.0;0.0;-0.33;1.59;0.0
2018-01-15 00:10:00;0.0;0.0;0.0;-1.17;1.45;0.0
2018-01-15 01:10:00;0.0;0.0;0.0;-1.76;1.45;0.0
2018-01-15 02:10:00;0.0;0.0;0.0;-2.11;1.38;0.0
2018-01-15 03:10:00;0.0;0.0;0.0;-2.34;1.38;0.0
2018-01-15 04:10:00;0.0;0.0;0.0;-2.5;1.24;0.0
2018-01-15 05:10:00;0.0;0.0;0.0;-2.65;1.24;0.0
2018-01-15 06:10:00;0.0;0.0;0.0;-2.75;1.24;0.0
2018-01-15 07:10:00;0.0;0.0;0.0;-2.01;1.03;0.0
2018-01-15 08:10:00;195.55;235.22;4.82;-2.13;0.9;0.0
2018-01-15 09:10:00;479.19;553.12;13.74;-0.36;0.69;0.0
2018-01-15 10:10:00;648.18;774.12;21.04;2.12;0.48;0.0
2018-01-15 11:10:00;752.53;935.98;26.1;4.31;0.21;0.0
2018-01-15 12:10:00;785.16;980.43;28.37;6.02;0.69;0.0
2018-01-15 13:10:00;708.54;868.08;27.51;7.27;1.17;0.0
2018-01-15 14:10:00;464.82;552.82;23.66;7.99;1.38;0.0
2018-01-15 15:10:00;466.96999999999997;555.0;17.3;8.16;1.72;0.0
2018-01-15 16:10:00;143.65;183.03;9.05;7.82;1.72;0.0
2018-01-15 17:10:00;0.0;0.0;0.0;6.5;1.72;0.0
2018-01-15 18:10:00;0.0;0.0;0.0;5.07;1.79;0.0
2018-01-15 19:10:00;0.0;0.0;0.0;4.27;1.72;0.0
2018-01-15 20:10:00;0.0;0.0;0.0;3.98;1.79;0.0
2018-01-15 21:10:00;0.0;0.0;0.0;3.21;1.72;0.0
2018-01-15 22:10:00;0.0;0.0;0.0;2.38;1.72;0.0
2018-01-15 23:10:00;0.0;0.0;0.0;2.05;1.72;0.0
2018-01-16 00:10:00;0.0;0.0;0.0;2.15;1.72;0.0
2018-01-16 01:10:00;0.0;0.0;0.0;2.28;1.66;0.0
2018-01-16 02:10:00;0.0;0.0;0.0;2.93;1.52;0.0
2018-01-16 03:10:00;0.0;0.0;0.0;3.13;1.45;0.0
2018-01-16 04:10:00;0.0;0.0;0.0;2.98;1.45;0.0
2018-01-16 05:10:00;0.0;0.0;0.0;2.96;1.52;0.0
2018-01-16 06:10:00;0.0;0.0;0.0;2.86;1.38;0.0
2018-01-16 07:10:00;0.0;0.0;0.0;2.6;1.24;0.0
2018-01-16 08:10:00;183.62;225.8;4.9;2.3;1.31;0.0
2018-01-16 09:10:00;456.08;534.32;13.85;4.14;1.1;0.0
2018-01-16 10:10:00;629.03;753.26;21.17;6.81;1.52;0.0
2018-01-16 11:10:00;757.64;928.61;26.26;8.35;1.79;0.0
2018-01-16 12:10:00;752.39;928.18;28.55;9.88;1.93;0.0
2018-01-16 13:10:00;730.06;900.28;27.71;11.41;2.21;0.0
