Time;Consumo (kWh);ID
2022-05-04 02:00:00;0,16;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-04 03:00:00;0,176;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-04 04:00:00;0,128;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-04 05:00:00;0,136;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-04 06:00:00;0,319;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-04 07:00:00;0,41;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-04 08:00:00;0,204;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-04 09:00:00;0,192;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-04 10:00:00;0,209;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-04 11:00:00;0,152;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-04 12:00:00;0,217;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-04 13:00:00;0,227;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-04 14:00:00;0,821;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-04 15:00:00;0,608;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-04 16:00:00;0,339;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-04 17:00:00;0,315;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-04 18:00:00;0,326;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-04 19:00:00;0,322;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-04 20:00:00;0,709;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-04 21:00:00;0,536;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-04 22:00:00;0,77;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-04 23:00:00;0,375;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 00:00:00;0,268;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 01:00:00;0,152;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 02:00:00;0,123;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 03:00:00;0,177;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 04:00:00;0,115;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 05:00:00;0,13;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 06:00:00;0,27;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 07:00:00;0,237;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 08:00:00;0,265;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 09:00:00;0,231;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 10:00:00;0,279;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 11:00:00;0,273;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 12:00:00;0,259;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 13:00:00;0,253;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 14:00:00;1,101;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 15:00:00;0,563;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 16:00:00;0,414;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 17:00:00;0,473;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 18:00:00;0,452;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 19:00:00;0,338;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 20:00:00;1,13;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 21:00:00;0,596;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 22:00:00;0,524;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-05 23:00:00;0,532;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 00:00:00;0,288;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 01:00:00;0,178;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 02:00:00;0,116;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 03:00:00;0,167;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 04:00:00;0,214;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 05:00:00;0,205;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 06:00:00;0,912;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 07:00:00;0,613;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 08:00:00;0,153;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 09:00:00;0,15;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 10:00:00;0,253;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 11:00:00;0,261;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 12:00:00;0,229;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 13:00:00;0,27;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 14:00:00;0,732;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 15:00:00;0,399;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 16:00:00;0,292;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 17:00:00;0,35;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 18:00:00;0,341;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 19:00:00;0,406;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 20:00:00;0,421;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 21:00:00;0,61;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 22:00:00;0,515;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-06 23:00:00;0,341;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 00:00:00;0,255;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 01:00:00;0,142;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 02:00:00;0,11;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 03:00:00;0,14;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 04:00:00;0,173;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 05:00:00;0,129;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 06:00:00;0,124;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 07:00:00;0,138;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 08:00:00;0,289;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 09:00:00;0,271;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 10:00:00;0,404;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 11:00:00;0,362;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 12:00:00;0,44;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 13:00:00;0,406;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 14:00:00;0,563;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 15:00:00;0,457;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 16:00:00;0,584;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 17:00:00;0,538;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 18:00:00;0,186;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 19:00:00;0,165;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 20:00:00;0,558;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 21:00:00;0,546;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 22:00:00;0,52;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-07 23:00:00;0,395;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 00:00:00;0,249;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 01:00:00;0,148;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 02:00:00;0,205;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 03:00:00;0,181;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 04:00:00;0,118;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 05:00:00;0,111;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 06:00:00;0,114;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 07:00:00;0,117;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 08:00:00;0,301;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 09:00:00;0,303;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 10:00:00;0,489;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 11:00:00;0,547;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 12:00:00;0,54;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 13:00:00;0,732;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 14:00:00;1,579;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 15:00:00;0,531;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 16:00:00;0,571;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 17:00:00;0,479;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 18:00:00;0,485;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 19:00:00;0,467;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 20:00:00;0,446;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 21:00:00;0,463;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 22:00:00;0,571;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-08 23:00:00;0,512;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 00:00:00;0,297;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 01:00:00;0,179;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 02:00:00;0,129;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 03:00:00;0,16;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 04:00:00;0,182;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 05:00:00;0,137;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 06:00:00;0,226;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 07:00:00;0,352;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 08:00:00;0,624;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 09:00:00;0,378;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 10:00:00;0,298;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 11:00:00;0,269;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 12:00:00;0,63;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 13:00:00;0,37;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 14:00:00;0,647;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 15:00:00;0,338;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 16:00:00;0,295;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 17:00:00;0,317;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 18:00:00;0,386;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 19:00:00;0,358;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 20:00:00;0,407;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 21:00:00;0,795;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 22:00:00;1;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-09 23:00:00;0,405;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 00:00:00;0,28;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 01:00:00;0,142;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 02:00:00;0,127;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 03:00:00;0,134;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 04:00:00;0,131;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 05:00:00;0,122;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 06:00:00;0,337;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 07:00:00;0,301;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 08:00:00;0,195;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 09:00:00;0,177;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 10:00:00;0,267;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 11:00:00;0,362;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 12:00:00;0,446;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 13:00:00;0,29;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 14:00:00;0,751;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 15:00:00;0,341;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 16:00:00;0,344;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 17:00:00;0,346;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 18:00:00;0,36;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 19:00:00;0,304;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 20:00:00;0,336;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 21:00:00;0,389;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 22:00:00;0,526;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-10 23:00:00;0,377;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 00:00:00;0,275;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 01:00:00;0,17;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 02:00:00;0,151;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 03:00:00;0,218;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 04:00:00;0,155;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 05:00:00;0,133;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 06:00:00;0,19;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 07:00:00;0,35;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 08:00:00;0,379;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 09:00:00;0,242;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 10:00:00;0,204;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 11:00:00;0,588;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 12:00:00;0,247;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 13:00:00;0,257;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 14:00:00;1,645;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 15:00:00;0,558;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 16:00:00;0,356;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 17:00:00;0,38;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 18:00:00;0,4;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 19:00:00;0,368;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 20:00:00;0,292;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 21:00:00;0,426;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 22:00:00;0,463;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-11 23:00:00;0,295;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 00:00:00;0,222;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 01:00:00;0,198;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 02:00:00;0,134;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 03:00:00;0,13;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 04:00:00;0,133;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 05:00:00;0,139;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 06:00:00;0,458;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 07:00:00;0,288;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 08:00:00;0,344;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 09:00:00;0,316;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 10:00:00;0,237;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 11:00:00;0,266;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 12:00:00;0,251;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 13:00:00;0,305;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 14:00:00;0,979;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 15:00:00;0,536;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 16:00:00;0,426;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 17:00:00;0,377;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 18:00:00;0,425;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 19:00:00;0,391;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 20:00:00;0,379;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 21:00:00;1,383;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 22:00:00;0,585;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-12 23:00:00;0,409;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 00:00:00;0,17;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 01:00:00;0,139;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 02:00:00;0,132;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 03:00:00;0,135;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 04:00:00;0,136;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 05:00:00;0,131;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 06:00:00;0,383;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 07:00:00;0,299;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 08:00:00;0,169;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 09:00:00;0,236;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 10:00:00;0,24;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 11:00:00;0,139;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 12:00:00;0,145;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 13:00:00;0,205;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 14:00:00;0,206;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 15:00:00;1,145;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 16:00:00;0,347;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 17:00:00;0,283;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 18:00:00;0,245;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 19:00:00;0,215;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 20:00:00;0,188;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 21:00:00;0,206;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 22:00:00;0,209;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-13 23:00:00;0,206;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 00:00:00;0,207;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 01:00:00;0,111;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 02:00:00;0,201;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 03:00:00;0,175;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 04:00:00;0,135;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 05:00:00;0,133;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 06:00:00;0,11;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 07:00:00;0,113;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 08:00:00;0,129;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 09:00:00;0,125;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 10:00:00;0,127;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 11:00:00;0,131;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 12:00:00;0,11;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 13:00:00;0,546;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 14:00:00;0,232;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 15:00:00;0,365;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 16:00:00;0,326;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 17:00:00;0,293;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 18:00:00;0,33;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 19:00:00;0,245;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 20:00:00;0,137;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 21:00:00;0,135;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 22:00:00;0,133;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-14 23:00:00;0,127;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 00:00:00;0,115;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 01:00:00;0,118;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 02:00:00;0,129;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 03:00:00;0,123;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 04:00:00;0,124;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 05:00:00;0,116;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 06:00:00;0,113;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 07:00:00;0,17;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 08:00:00;0,192;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 09:00:00;0,131;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 10:00:00;0,117;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 11:00:00;0,137;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 12:00:00;0,119;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 13:00:00;0,122;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 14:00:00;0,123;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 15:00:00;0,117;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 16:00:00;0,118;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 17:00:00;0,128;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 18:00:00;0,116;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 19:00:00;0,109;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 20:00:00;0,13;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 21:00:00;0,11;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 22:00:00;0,119;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-15 23:00:00;0,124;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 00:00:00;0,117;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 01:00:00;0,121;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 02:00:00;0,115;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 03:00:00;0,111;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 04:00:00;0,128;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 05:00:00;0,113;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 06:00:00;0,111;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 07:00:00;0,13;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 08:00:00;0,11;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 09:00:00;0,113;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 10:00:00;0,126;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 11:00:00;0,112;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 12:00:00;0,114;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 13:00:00;0,128;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 14:00:00;0,115;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 15:00:00;0,123;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 16:00:00;0,58;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 17:00:00;0,397;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 18:00:00;0,312;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 19:00:00;0,372;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 20:00:00;1,506;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 21:00:00;0,928;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 22:00:00;0,422;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-16 23:00:00;0,407;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 00:00:00;0,373;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 01:00:00;0,271;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 02:00:00;0,162;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 03:00:00;0,148;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 04:00:00;0,146;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 05:00:00;0,137;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 06:00:00;0,373;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 07:00:00;0,177;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 08:00:00;0,211;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 09:00:00;0,209;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 10:00:00;0,255;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 11:00:00;0,244;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 12:00:00;0,312;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 13:00:00;0,294;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 14:00:00;0,26;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 15:00:00;0,532;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 16:00:00;0,356;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 17:00:00;0,368;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 18:00:00;0,701;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 19:00:00;0,903;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 20:00:00;0,832;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 21:00:00;0,462;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 22:00:00;0,4;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-17 23:00:00;0,36;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-18 00:00:00;0,311;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-18 01:00:00;0,236;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-18 02:00:00;0,196;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-18 03:00:00;0,133;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-18 04:00:00;0,132;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-18 05:00:00;0,161;Casa1_18_02_2022-18_02_2023-R.csv
2022-05-18 06:00:00;0,353;Casa1_18_02_2022-18_02_2023-R.csv
